Time_DR1,Front_DR1,Back_DR1,Time__F1,Back_F1,Front_F1,Time_F2,Front_F2,Back_F2,Time_B1,Back_B1,Front_B1,Time_B2,Back_B2,Front_B2,Time_C1,Back_C1,Front_C1,Time_C2,Back_C2,Front_C2
13.6,29.9243927,36.87239075,13.266,38.10025406,29.00484657,13.667,29.72216988,34.61310577,13.6,34.10681152,33.1665535,13.8,28.81463051,31.41021919,13.334,31.75558853,32.39058685,13.733,33.1927681,33.68981552
13.666,30.01864624,36.96140289,13.4,38.08765793,28.9505291,13.801,29.58716011,34.79434586,13.733,34.18483734,33.31067276,14,28.59686089,31.39691734,13.467,31.79537392,32.52246094,13.933,33.1927681,33.67676163
13.8,29.88397598,36.89782715,13.466,37.92377853,29.04556656,13.867,29.69517899,34.61310577,13.866,34.23683167,33.49385452,14.199,28.77382851,31.51659393,13.6,31.8086338,32.39058685,14,33.2058754,33.8854599
13.867,29.85702324,36.98682404,13.6,38.17581558,28.84182167,14,29.74915314,34.93655777,14,34.18483734,33.41538239,14.266,28.78743172,31.42352104,13.667,31.90140533,32.48291397,14.2,33.24518585,33.71591949
14,29.89744949,36.91054535,13.733,38.13803864,28.81463051,14.134,29.70867538,34.82021332,14.133,34.26281738,33.50692749,14.4,28.85541725,31.51659393,13.8,31.79537392,32.61468506,14.333,33.31067276,33.75506592
14.133,30.03210449,37.12654495,13.8,38.15063477,28.90977669,14.267,29.83006477,34.88486481,14.266,34.21083832,33.44154739,14.533,28.81463051,31.71578789,13.934,31.91465378,32.68051529,14.467,33.27138519,34.0287323
14.333,29.89744949,37.12654495,13.933,38.16322327,28.85541725,14.401,29.65468407,34.84607697,14.333,34.34074402,33.4284668,14.666,28.85541725,31.55645943,14,32.00734329,32.66735077,14.6,33.32376862,33.8333168
14.467,29.85702324,37.5194664,14.066,38.06246185,28.85541725,14.467,29.80310059,34.82021332,14.466,34.5094223,33.67676163,14.733,28.71940613,31.31706619,14.134,32.06027985,32.58834076,14.733,33.27138519,33.85939026
14.533,30.13971901,37.39285278,14.133,38.23874283,28.93694687,14.601,29.76264191,34.9107132,14.666,34.40564728,33.68981552,14.866,28.73301315,31.52988243,14.2,32.1131897,32.74631119,14.867,33.48078156,33.85939026
14.666,30.20692825,37.39285278,14.266,38.04985809,28.90977669,14.667,29.87050056,34.94947815,14.8,34.40564728,33.71591949,14.933,28.97769165,31.8086338,14.4,32.06027985,32.78577042,15,33.23208237,33.8333168
14.8,30.15316391,37.70914841,14.4,38.22616196,29.00484657,14.801,29.64118195,35.06570053,14.933,34.5353508,33.6375885,15.066,28.70579529,31.66270256,14.467,32.23215103,32.75946426,15.133,33.44154739,34.04174805
14.933,30.1666069,37.57007599,14.466,38.11285019,28.92336273,14.934,29.96479607,35.03988266,15.133,34.56127548,33.96363068,15.199,28.7602253,31.78211403,14.6,32.03381348,32.71999741,15.267,33.38921356,34.14583206
15,30.09937477,37.84806824,14.666,38.56547928,29.07270622,15,29.64118195,35.13022232,15.333,34.45754623,33.8854599,15.333,28.81463051,31.71578789,14.667,32.09996414,32.7068367,15.4,33.45462418,34.19783783
15.133,30.19348907,37.82282257,14.733,38.45247269,29.07270622,15.134,29.73566246,35.24627304,15.4,34.61310577,33.78115463,15.4,28.70579529,31.87490654,14.8,31.94114304,32.74631119,15.467,33.34994888,34.19783783
15.267,30.22036362,38.01204681,14.866,38.31422043,29.11340332,15.267,29.84354591,35.28493118,15.6,34.60015106,33.97665405,15.533,28.78743172,31.74232292,14.934,32.16607666,32.7331543,15.6,33.48078156,33.98967361
15.4,30.39490891,37.70914841,14.933,38.38964844,29.23540878,15.334,29.70867538,35.34933853,15.666,34.62606049,34.10681152,15.666,28.90977669,31.8086338,15.067,32.09996414,32.98287582,15.733,33.38921356,34.3277626
15.467,30.11282539,37.8354454,15.066,38.69091797,28.9505291,15.467,29.96479607,35.27204895,15.8,34.60015106,33.87242508,15.733,28.93694687,31.98086739,15.2,32.09996414,32.68051529,15.867,33.6375885,34.30178833
15.6,30.30095482,37.94900513,15.2,38.46503448,29.12696457,15.601,29.9378624,35.43944931,15.866,34.66491699,34.0287323,15.866,28.86900902,31.72905731,15.334,32.20572662,32.95661163,15.933,33.54614258,34.31477356
15.733,30.24723434,38.04985809,15.266,38.42734909,29.11340332,15.667,30.03210449,35.54235458,16,34.67786407,34.17183685,16,29.08627319,31.86165428,15.467,32.1131897,32.86465073,16.067,33.55921173,34.04174805
15.8,30.30095482,38.06246185,15.4,38.59057617,29.09983826,15.867,29.910923,35.33646011,16.133,34.58719254,34.09379959,16.066,29.11340332,31.86165428,15.6,32.21894073,32.96974564,16.133,33.44154739,34.37969208
15.933,30.30095482,38.13803864,15.466,38.45247269,29.20830727,15.934,29.89744949,35.41371155,16.2,34.72964859,33.97665405,16.199,28.92336273,31.83514786,15.667,32.33779907,32.85150528,16.267,33.71591949,34.18483734
16,30.4083252,38.02465439,15.666,38.66584015,29.09983826,16.067,29.96479607,35.40083694,16.333,34.80727768,33.96363068,16.333,28.82822609,31.92789841,15.867,32.23215103,32.89093399,16.4,33.6375885,34.28879929
16.133,30.27409744,38.12544632,15.733,38.71599197,29.22185898,16.267,30.01864624,35.33646011,16.466,34.69081116,34.0287323,16.466,28.99127007,31.98086739,15.934,32.17929459,32.99600601,16.467,33.72896957,34.35372925
16.267,30.62277222,38.16322327,15.866,38.69091797,29.08627319,16.401,30.04556274,35.55521011,16.6,35.01406097,34.15883636,16.533,28.73301315,32.07350922,16.067,32.24536514,33.1796608,16.6,33.57227707,34.18483734
16.4,30.34123039,38.33936691,15.933,38.69091797,29.27604866,16.467,30.07247162,35.47805023,16.666,34.76847076,34.22383499,16.666,29.00484657,32.15285492,16.2,32.24536514,33.14033127,16.733,33.48078156,34.11981964
16.467,30.51559639,38.38964844,16.066,38.65330124,29.22185898,16.601,30.04556274,35.63232422,16.8,34.83314514,34.35372925,16.8,29.04556656,32.04704666,16.267,32.36419678,33.1927681,16.867,33.61146927,34.31477356
16.666,30.60938072,38.32679367,16.2,38.70345688,29.35728836,16.667,29.9378624,35.51663589,16.933,35.00114441,34.21083832,16.866,28.93694687,32.27178192,16.4,32.31139755,33.08786774,16.933,33.6375885,34.44457245
16.8,30.60938072,38.55292511,16.266,38.96645737,29.46551895,16.867,30.03210449,35.61947632,17,35.01406097,34.27581024,17,29.09983826,32.12641144,16.467,32.27178192,33.02225876,17.067,33.66370392,34.28879929
16.933,30.4887886,38.47759247,16.4,38.94143295,29.42494392,16.934,30.05901718,35.63232422,17.133,34.96239853,34.28879929,17.133,29.12696457,32.13963699,16.6,32.46972656,32.96974564,17.2,33.58534241,34.39266968
17,30.4887886,38.62821579,16.533,38.95394516,29.23540878,17.067,30.08592415,35.77357483,17.266,34.96239853,34.31477356,17.199,29.11340332,32.29819489,16.734,32.27178192,32.94348145,17.4,33.62453079,34.27581024
17.2,30.64955139,38.60312271,16.666,38.89136887,29.50607872,17.201,30.00518608,35.56806564,17.4,34.97531509,34.37969208,17.333,29.01842117,32.1131897,16.8,32.32460022,33.1796608,17.467,33.76810837,34.36671066
17.267,30.6361618,38.70345688,16.733,38.84128571,29.26250267,17.334,30.05901718,35.70939255,17.466,34.94947815,34.44457245,17.466,29.18120003,32.2849884,16.934,32.39058685,33.1927681,17.6,33.68981552,34.24982452
17.4,30.66293716,38.77865601,16.866,38.92891693,29.27604866,17.401,30.11282539,35.69654846,17.6,35.11732101,34.44457245,17.533,28.99127007,32.37739182,17.067,32.54881668,33.00913239,17.733,33.61146927,34.5094223
17.467,30.71647072,38.82876205,17,38.84128571,29.5195961,17.534,30.15316391,35.77357483,17.666,34.98823166,34.43159866,17.666,29.01842117,32.27178192,17.134,32.50927734,33.25828552,17.867,33.68981552,34.34074402
17.6,30.81009674,38.99147415,17.066,39.24139404,29.60066795,18.667,30.1666069,36.02998352,17.8,34.92363739,34.41862488,17.8,29.26250267,32.44335556,17.267,32.33779907,33.29758072,18,33.80723953,34.54831314
17.666,30.94371796,38.95394516,17.2,39.26636124,29.70867538,18.867,29.99172401,35.83772659,17.933,35.09151459,34.44457245,17.866,29.11340332,32.31139755,17.4,32.66735077,33.15344238,18.067,33.62453079,34.69081116
17.867,30.87692642,38.90388489,17.333,39.05400085,29.58716011,18.934,30.1262722,36.09400177,18.066,34.80727768,34.48348618,18,29.33021355,32.2849884,17.533,32.52246094,33.15344238,18.2,33.80723953,34.36671066
18,30.86356354,39.15398026,17.4,39.12899017,29.4114151,19.067,30.32780647,36.14519501,18.2,35.24627304,34.57423401,18.133,29.16764259,32.45654297,17.6,32.50927734,33.33686066,18.333,33.95060349,34.70375824
18.133,30.99712563,39.14148712,17.533,39.14148712,29.47904015,19.134,30.27409744,35.9274826,18.266,35.03988266,34.66491699,18.199,29.46551895,32.36419678,17.734,32.65418625,33.24518585,18.4,33.96363068,34.69081116
18.267,30.95707321,39.40357971,17.666,39.07900238,29.74915314,19.267,30.24723434,36.28586197,18.4,34.88486481,34.56127548,18.333,29.38435555,32.40378189,17.8,32.60151291,33.27138519,18.533,33.9245491,34.61310577
18.4,30.79672623,39.17896271,17.733,39.24139404,29.81658363,19.334,30.43515205,36.01717377,18.466,35.27204895,34.60015106,18.466,29.22185898,32.39058685,17.934,32.57516861,33.1665535,18.6,33.70286942,34.58719254
18.533,30.98377609,39.27884293,17.866,39.15398026,29.64118195,19.534,30.24723434,36.18357468,18.6,35.31069946,34.79434586,18.533,29.00484657,32.40378189,18.067,32.65418625,33.37612915,18.733,33.98967361,34.67786407
18.666,31.13053894,39.56555939,18,39.30379868,29.72216988,19.601,30.51559639,36.08119965,18.733,35.09151459,34.71670532,18.666,29.24895668,32.46972656,18.2,32.7331543,33.34994888,18.867,34.04174805,34.66491699
18.733,30.98377609,39.60290909,18.133,39.19145203,29.77612877,19.734,30.46197319,36.14519501,18.866,35.15602112,34.7814064,18.8,29.27604866,32.56199265,18.267,32.85150528,33.34994888,18.933,34.0287323,34.60015106
18.867,31.18386078,39.56555939,18.2,38.96645737,29.84354591,19.867,30.36807251,36.06839752,19,35.13022232,34.80727768,18.866,29.49256134,32.60151291,18.4,32.60151291,33.46770477,19.067,33.95060349,34.6390152
19,30.95707321,39.6278038,18.333,39.15398026,29.70867538,20,30.4083252,36.1323967,19.066,35.14311981,34.66491699,19,29.18120003,32.68051529,18.533,32.57516861,33.46770477,19.2,34.00269699,34.7814064
19.067,31.19718933,39.57801056,18.466,39.19145203,29.77612877,20.134,30.30095482,36.23472595,19.2,35.23338318,34.79434586,19.133,29.43847084,32.75946426,18.6,32.52246094,33.45462418,19.333,34.01571274,34.70375824
19.2,31.0905304,39.61535645,18.533,39.17896271,29.84354591,20.267,30.28752708,36.31142044,19.266,35.20759964,34.8719368,19.266,29.38435555,32.74631119,18.734,32.75946426,33.32376862,19.4,33.9245491,34.84607697
19.267,31.02381897,39.76463699,18.666,38.96645737,29.83006477,20.401,30.44856262,36.40083313,19.4,35.29781723,34.9107132,19.333,29.43847084,32.75946426,18.867,32.68051529,33.32376862,19.533,34.14583206,34.70375824
19.4,31.18386078,39.75220108,18.8,39.11649704,29.66818428,20.534,30.4887886,36.31142044,19.533,35.11732101,34.79434586,19.466,29.58716011,32.79891968,19,32.86465073,33.57227707,19.667,33.8333168,34.82021332
19.533,31.0638504,39.98822784,18.866,39.22891235,29.5195961,20.667,30.50219345,36.38806534,19.6,35.36221695,35.09151459,19.533,29.31667519,32.7331543,19.067,32.82521439,33.49385452,19.733,34.06777573,34.70375824
19.666,31.14387131,39.82678223,19,39.25387955,29.72216988,20.801,30.51559639,36.22193909,19.733,35.28493118,35.13022232,19.733,29.49256134,32.7331543,19.2,32.83836365,33.33686066,19.867,34.0287323,34.79434586
19.733,31.33037758,39.71489716,19.066,39.27884293,29.73566246,20.867,30.43515205,36.41360092,19.866,35.36221695,35.00114441,19.8,29.33021355,32.7331543,19.267,32.95661163,33.41538239,20,34.08079147,34.76847076
19.867,31.29043579,39.85163498,19.2,39.35369873,29.97826195,21,30.4887886,36.57947159,20,35.28493118,35.02697372,19.933,29.5195961,33.08786774,19.4,32.87779236,33.53307343,20.133,34.21083832,34.85900879
20,31.38361168,39.97581482,19.333,39.41604614,30.01864624,21.134,30.34123039,36.52845764,20.066,35.22049332,35.13022232,20,29.53311348,33.06162643,19.533,32.94348145,33.53307343,20.2,34.05476379,34.75553131
20.067,31.25048256,40.02545547,19.466,39.41604614,29.69517899,21.334,30.6361618,36.69417191,20.2,35.13022232,35.3235817,20.133,29.60066795,33.10098648,19.6,32.82521439,33.36304092,20.333,34.09379959,34.75553131
20.2,31.30375099,40.27335739,19.533,39.37864304,29.81658363,21.401,30.58259201,36.60496902,20.333,35.49091339,35.18181229,20.266,29.88397598,33.15344238,19.734,32.98287582,33.61146927,20.467,34.17183685,34.8719368
20.267,31.23716164,40.00063705,19.666,39.40357971,29.70867538,21.534,30.67632294,36.74511719,20.4,35.3235817,35.19470596,20.4,29.53311348,33.31067276,19.867,32.85150528,33.55921173,20.533,34.15883636,34.93655777
20.4,31.37030602,40.24858856,19.8,39.51574326,29.910923,21.667,30.67632294,36.74511719,20.533,35.47805023,35.15602112,20.466,29.74915314,33.1796608,19.934,32.86465073,33.55921173,20.667,34.23683167,35.10441589
20.533,31.35699844,40.27335739,19.933,39.36617279,29.96479607,21.734,30.5691967,36.55396652,20.666,35.29781723,35.15602112,20.6,29.65468407,33.1927681,20.067,32.86465073,33.49385452,20.8,34.24982452,35.00114441
20.6,31.26380157,40.50842667,20,39.49082565,29.85702324,21.867,30.5691967,36.83422089,20.733,35.41371155,35.15602112,20.733,29.53311348,33.1927681,20.2,32.78577042,33.71591949,20.867,34.19783783,35.19470596
20.733,31.47671509,40.39713287,20.133,39.35369873,29.77612877,22,30.4887886,36.88510895,20.866,35.43944931,35.31069946,20.8,29.65468407,33.31067276,20.334,33.14033127,33.74201584,21,34.35372925,35.0527916
20.867,31.51659393,40.27335739,20.266,39.50328445,29.9378624,22.134,30.62277222,36.87239075,20.933,35.45231628,35.27204895,20.933,29.64118195,33.1665535,20.4,32.99600601,33.74201584,21.2,34.37969208,35.10441589
21,31.47671509,40.40950394,20.333,39.57801056,30.15316391,22.334,30.74322891,37.0884552,21.066,35.65802002,35.20759964,21,29.65468407,33.32376862,20.533,33.1665535,33.68981552,21.333,34.5353508,35.11732101
21.067,31.51659393,40.47134018,20.466,39.49082565,29.99172401,22.401,30.71647072,36.80876923,21.2,35.69654846,35.18181229,21.133,29.9378624,33.48078156,20.667,33.08786774,33.55921173,21.467,34.35372925,35.00114441
21.2,31.66270256,40.59492111,20.6,39.45344162,30.1262722,22.534,30.95707321,36.92326355,21.333,35.722229,35.41371155,21.266,29.73566246,33.21897888,20.8,32.93034363,33.80723953,21.6,34.39266968,35.27204895
21.267,31.56974411,40.66901398,20.733,39.42851257,30.15316391,22.667,30.79672623,36.83422089,21.466,35.58092117,35.40083694,21.4,29.66818428,33.1665535,20.867,32.96974564,33.76810837,21.667,34.22383499,35.0527916
21.467,31.70251846,40.68135834,20.8,39.76463699,30.09937477,22.801,30.78335381,36.96140289,21.533,35.68370819,35.20759964,21.466,29.61417389,33.33686066,21,33.2058754,33.67676163,21.8,34.43159866,35.0527916
21.533,31.78211403,40.74306488,20.933,39.55310822,30.04556274,22.867,30.85019875,37.13924026,21.666,35.722229,35.36221695,21.6,29.78961563,33.32376862,21.067,32.89093399,33.57227707,21.867,34.5094223,35.14311981
21.666,31.66270256,40.80473709,21.066,39.83921051,30.1262722,23,30.52899933,36.97411346,21.866,35.722229,35.55521011,21.733,29.70867538,33.27138519,21.2,33.03538132,33.53307343,22,34.5353508,35.20759964
21.733,31.56974411,40.91567993,21.2,39.77706909,30.26066589,23.134,30.66293716,36.97411346,22,35.65802002,35.45231628,21.8,29.85702324,33.33686066,21.334,33.10098648,33.76810837,22.133,34.28879929,35.06570053
21.867,31.68924904,40.81707001,21.333,39.78949738,30.09937477,23.201,30.85019875,36.96140289,22.066,35.55521011,35.55521011,21.933,29.76264191,33.54614258,21.4,33.40229797,33.9245491,22.267,34.27581024,35.29781723
22.067,31.47671509,41.00190353,21.466,39.81435776,30.22036362,23.334,30.87692642,37.0884552,22.2,35.61947632,35.43944931,22.066,29.83006477,33.34994888,21.533,33.29758072,33.8854599,22.4,34.5094223,35.16891861
22.2,31.58302879,40.79240417,21.6,39.51574326,30.34123039,23.467,31.01047325,37.30414581,22.466,35.78640747,35.59377289,22.133,29.53311348,33.49385452,21.667,33.2058754,33.8333168,22.467,34.52238846,35.03988266
22.333,31.70251846,41.10037231,21.733,39.6278038,30.07247162,23.601,30.95707321,37.19000244,22.666,35.85055542,35.65802002,22.266,29.73566246,33.72896957,21.8,33.25828552,33.82027817,22.6,34.66491699,35.19470596
22.533,31.76885223,41.12497711,21.8,39.78949738,30.18004799,23.667,30.90364838,37.19000244,22.733,35.722229,35.78640747,22.4,29.83006477,33.41538239,21.867,33.32376862,33.80723953,22.8,34.5094223,35.46518326
22.666,31.79537392,41.22335052,21.933,39.81435776,30.36807251,23.801,30.90364838,37.20269012,22.866,35.77357483,35.73506927,22.466,29.77612877,33.52000046,22,33.08786774,33.89849091,22.867,34.75553131,35.31069946
22.8,31.72905731,41.23564148,22,39.6526947,30.1262722,23.934,30.86356354,37.17731476,23,35.83772659,35.58092117,22.6,29.76264191,33.6375885,22.134,33.36304092,33.8333168,23,34.52238846,35.36221695
22.867,31.76885223,41.27251053,22.133,40.03786087,30.1666069,24,30.6897068,37.20269012,23.133,35.86338043,35.63232422,22.733,29.87050056,33.57227707,22.2,33.1927681,33.76810837,23.133,34.67786407,35.43944931
23,31.79537392,41.30936813,22.266,39.86405945,30.04556274,24.134,30.98377609,37.40552139,23.2,36.00436783,35.65802002,22.866,29.80310059,33.32376862,22.334,33.27138519,33.84635544,23.267,34.6390152,35.34933853
23.133,31.82189178,41.26022339,22.4,39.92615891,30.19348907,24.201,30.83683205,37.50681305,23.466,35.67086411,35.56806564,22.933,29.85702324,33.61146927,22.467,33.15344238,33.97665405,23.467,34.65196609,35.20759964
23.2,31.82189178,41.32165146,22.466,39.77706909,30.31438255,24.334,30.8902874,37.36751556,23.533,35.77357483,36.0555954,23.066,29.87050056,33.78115463,22.533,33.1665535,33.98967361,23.6,34.72964859,35.3235817
23.333,31.72905731,41.44442368,22.6,40.01304626,30.1666069,24.467,31.0905304,37.46883774,23.666,35.83772659,35.9274826,23.199,29.84354591,33.6375885,22.667,33.28448486,33.87242508,23.667,34.67786407,35.37509155
23.467,31.8086338,41.56707764,22.733,40.03786087,30.30095482,24.601,31.13053894,37.34217072,23.8,35.90184402,35.91466522,23.266,29.910923,33.74201584,22.8,33.28448486,33.95060349,23.8,34.83314514,35.40083694
23.6,31.91465378,41.46896362,22.8,40.00063705,30.28752708,24.667,30.8902874,37.36751556,23.933,35.91466522,35.87620163,23.4,30.05901718,34.01571274,22.867,33.27138519,34.0287323,23.933,34.79434586,35.36221695
23.666,31.94114304,41.75083923,22.933,39.92615891,30.34123039,24.801,31.01047325,37.40552139,24,35.83772659,35.9274826,23.533,29.99172401,33.68981552,23,33.54614258,34.09379959,24.067,34.61310577,35.38796616
23.8,31.99410629,41.89766312,23.066,40.0998764,30.32780647,24.934,31.17053223,37.38018417,24.133,36.0555954,36.0555954,23.6,29.97826195,33.55921173,23.134,33.41538239,33.95060349,24.133,34.79434586,35.33646011
23.933,32.19251251,41.7630806,23.133,39.97581482,30.51559639,25,31.01047325,37.4814949,24.2,36.1579895,36.01717377,23.733,30.11282539,33.9245491,23.2,33.37612915,34.04174805,24.267,34.84607697,35.55521011
24,32.04704666,41.95878983,23.266,40.08747482,30.54240036,25.134,31.18386078,37.6206665,24.333,36.0555954,36.04278946,23.866,29.9378624,33.85939026,23.334,33.58534241,34.17183685,24.333,34.9107132,35.50377655
24.133,32.09996414,41.95878983,23.4,40.05026627,30.39490891,25.267,31.01047325,37.60802078,24.466,36.1323967,36.14519501,23.933,30.24723434,34.05476379,23.467,33.44154739,34.11981964,24.467,35.0527916,35.68370819
24.267,32.12641144,41.83650589,23.533,40.01304626,30.5691967,25.334,31.11720276,37.87331009,24.533,36.18357468,36.14519501,24.066,30.13971901,33.84635544,23.667,33.4284668,34.15883636,24.6,35.00114441,35.59377289
24.4,32.07350922,41.75083923,23.6,40.06267166,30.58259201,25.467,31.17053223,37.63331223,24.666,36.02998352,36.14519501,24.199,29.99172401,33.95060349,23.8,33.27138519,34.09379959,24.733,34.92363739,35.47805023
24.533,32.00734329,41.98323441,23.733,40.08747482,30.51559639,25.601,30.9303627,37.64595413,24.8,36.09400177,35.95311737,24.266,30.22036362,33.84635544,23.867,33.54614258,34.18483734,24.8,34.98823166,35.51663589
24.666,32.20572662,42.06874847,23.8,40.26097488,30.6897068,25.734,31.39691734,37.91116333,24.933,36.06839752,35.97874451,24.4,30.11282539,34.18483734,24,33.53307343,34.15883636,24.933,34.80727768,35.58092117
24.8,32.17929459,42.05653381,23.933,40.27335739,30.59598732,25.867,31.18386078,37.70914841,25.066,36.23472595,36.00436783,24.466,30.1262722,33.89849091,24.134,33.45462418,34.01571274,25.067,34.94947815,35.81206894
24.933,32.15285492,42.27619171,24.066,40.06267166,30.30095482,25.934,31.23716164,37.93638992,25.266,36.24751282,36.23472595,24.666,30.23380089,34.18483734,24.267,33.72896957,34.23683167,25.133,34.97531509,35.69654846
25.133,32.20572662,41.98323441,24.2,40.28574371,30.67632294,26.067,31.34368896,37.7217865,25.466,36.19636536,36.22193909,24.733,30.09937477,34.18483734,24.334,33.57227707,34.09379959,25.267,35.07860565,35.65802002
