Time,Time_Short,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6
206.334,,,81.14934375,71.79440335,71.78743899,51.72898761,49.571798
206.401,,,80.1834565,70.68650021,72.11705474,51.48478707,49.54074348
206.534,,,80.38478652,71.37633822,71.82125279,50.55932669,50.27898073
206.601,,,80.40055306,71.90102218,71.70980778,50.99088781,50.22556695
206.734,,,80.33533347,71.98361702,71.74166667,51.34451227,49.93436209
206.801,,,80.69078047,70.98778507,72.20839576,51.76540285,49.50968896
206.934,,,81.01276495,71.37155786,71.50971994,51.3232781,49.97521151
207.067,,,81.85643484,71.91376471,72.19959358,51.2457538,49.73029315
207.134,,,81.44214716,71.9645414,71.78047464,51.23986362,49.98998022
207.267,,,81.40214283,71.53264428,72.32956948,51.1512666,49.54074348
207.334,,,81.28938946,70.87515388,72.34003638,51.59389535,50.02450165
207.534,,,80.41059232,71.6909358,72.29440151,51.00111035,49.95255698
207.601,,,80.75208006,72.0960293,72.03633335,51.96828051,50.15359683
207.734,,,80.49730062,71.77754227,72.05733842,50.92842241,50.15854519
207.867,,,81.29273418,71.84412113,72.01348027,51.25089052,50.10635832
207.934,,,81.34390796,71.62019767,71.87500256,50.79838033,49.63878413
208.067,,,80.94202173,71.54376282,72.74744116,51.45850782,49.74823859
208.134,,,80.41440541,71.25653395,72.36285382,51.49018343,49.93136863
208.267,,,80.60986053,71.75759611,72.4453163,51.55254702,49.95109589
208.401,,,80.82350546,71.92268398,71.76455028,51.60956515,49.52434568
208.534,,,81.11523468,71.46542397,72.29970623,51.58889099,49.51457623
208.601,,,81.09809361,72.09274058,72.18022269,51.58889099,49.75804368
208.734,,,80.9933126,71.51604284,72.20660376,52.35798421,49.94615771
208.867,,,81.25979094,71.90485563,72.2575179,52.05144554,50.24044258
208.934,,,81.07644708,72.21541103,71.661994,51.15724841,50.02450165
209.067,,,81.67893534,71.9614105,72.23645683,51.53168449,50.18826589
209.201,,,81.28373855,71.41959055,71.89090146,51.60973824,49.80223273
209.334,,,81.65737536,71.78743899,71.28195793,51.88502385,49.87418759
209.401,,,80.96369371,72.11705474,72.51201734,51.40691658,50.15359683
209.534,,,80.86109161,71.82125279,72.10487729,52.09291096,48.78473388
209.667,,,80.85892797,71.70980778,71.51666393,51.73942396,49.74011351
209.734,,,81.26776838,71.74166667,71.96074868,51.40721695,49.99345731
209.867,,,81.11747977,72.20839576,72.25404081,51.42752966,49.58157254
210,,,81.22789132,71.50971994,71.8053488,52.04621718,50.19948115
210.067,,,80.25843026,72.19959358,72.02047518,51.78109811,49.82836944
210.201,,,80.78962039,71.78047464,72.62969361,51.36511516,49.50305551
210.334,,,81.70556586,72.32956948,72.06804459,51.13673716,50.11899394
210.401,,,80.7262488,72.34003638,72.59281001,51.03234815,50.10772777
210.534,,,80.65736886,72.29440151,72.63674961,51.57302773,49.45913118
210.667,,,81.45573988,72.03633335,72.44871703,51.34419663,49.79557892
210.734,,,81.37492176,72.05733842,72.53645369,51.20940983,49.96388425
210.867,,,81.56303579,72.01348027,72.50832134,51.3239501,49.92644064
211,,,81.09360343,71.87500256,72.11556819,51.22522727,51.21085564
211.067,,,81.70556586,72.74744116,72.40142761,51.44327074,50.04216709
211.201,,,81.31247162,72.36285382,72.47347919,51.02264997,49.5864649
211.334,,,81.25412985,72.4453163,71.98040975,51.31404829,50.1324543
211.401,,,81.17441137,71.76455028,72.6069169,51.56287137,49.45913118
211.534,,,80.95573663,72.29970623,72.07876095,51.48503143,49.67962847
211.667,,,81.10156051,72.18022269,72.71760846,50.6479899,50.01956347
211.801,,,81.11301505,72.20660376,72.5629773,51.21497419,50.54964379
211.867,,,81.26315602,72.2575179,72.48051991,51.73949014,49.55225402
212,,,80.99252351,71.661994,73.51145875,51.43811365,50.51860963
212.134,,,81.10728269,72.23645683,72.05033843,51.39089041,50.04425946
212.201,,,81.32230216,71.89090146,71.99438429,50.98633654,50.14102738
212.334,,,81.07769435,71.28195793,72.24524373,51.68748655,50.61170193
212.401,,,81.20856116,72.51201734,72.8894825,51.72904361,50.65977025
212.534,,,81.13911612,72.10487729,73.09391289,51.49510633,50.24667894
212.667,,,81.35188032,71.51666393,71.97851594,51.74461159,50.03086019
212.801,,,81.21195679,71.96074868,72.32602112,51.11065645,50.13111539
212.867,,,81.3086789,72.25404081,71.84015023,51.44817837,51.01484052
213,,,81.97494093,71.8053488,72.80155748,51.33389773,50.10500414
213.067,,,81.09360343,72.02047518,72.75606006,51.55276592,50.25292548
213.267,,,81.37680539,72.62969361,72.74349062,52.82045731,49.98215041
213.334,,,81.15278011,72.06804459,73.07686854,51.6824211,50.29017563
213.467,,,82.11179464,72.59281001,72.6957532,52.10336259,50.9059257
213.534,,,82.01250672,72.63674961,72.38035126,51.5157805,49.92300937
213.667,,,81.42698135,72.44871703,72.95207518,51.78623483,50.11267613
213.801,,,81.406353,72.53645369,73.18892445,52.36814566,50.08798015
213.867,,,81.57723433,72.50832134,72.9833537,51.49018343,50.07670379
214,,,82.1762455,72.11556819,72.78897785,52.09783896,50.47872748
214.134,,,82.16015315,72.40142761,72.93792756,52.16048764,50.20213352
214.201,,,81.45417697,72.47347919,72.71527682,51.64075204,50.38448465
214.334,,,81.70600877,71.98040975,73.0187355,51.93178381,50.95368857
214.467,,,81.62591865,72.6069169,72.24182264,52.00969503,49.84466543
214.534,,,81.06400491,72.07876095,72.43295558,51.97349869,50.34846649
214.667,,,81.58038051,72.71760846,73.38181376,51.9629707,50.27147673
214.734,,,81.61235648,72.5629773,72.94350719,51.73957669,49.95748498
214.867,,,81.27451383,72.48051991,72.81484983,52.12391966,50.07317071
215,,,81.36089631,73.51145875,72.67843394,52.00980193,50.72775929
215.134,,,81.60752012,72.05033843,73.15345612,52.04098882,49.76295131
215.267,,,81.80069961,71.99438429,73.08120599,52.13453929,50.72577893
215.401,,,81.78166471,72.24524373,73.47824569,51.8538166,51.00981071
215.467,,,82.14670807,72.8894825,72.87594579,52.50411864,51.00478089
215.601,,,82.29706286,73.09391289,72.72392627,51.83301516,51.09194737
215.734,,,82.02597216,71.97851594,72.94350719,51.69777018,50.46379586
215.801,,,81.55404016,72.32602112,72.52407261,52.06695753,51.06599394
215.934,,,82.14946225,71.84015023,72.48554973,52.22238286,50.87076282
216,,,81.66417171,72.80155748,72.95507882,51.49044306,50.6697637
216.134,,,81.89434681,72.75606006,73.10099434,51.99937067,50.51086637
216.201,,,81.3711494,72.74349062,72.41714323,51.94734162,50.9059257
216.334,,,81.93191769,73.07686854,73.03173767,52.0719008,50.88496135
216.401,,,81.4917173,72.6957532,72.56257003,51.38665478,51.00057581
216.534,,,81.9479744,72.38035126,73.2455455,53.25081697,51.06250158
216.601,,,81.77365672,72.95207518,73.32629744,51.75002832,50.73078838
216.734,,,81.34498214,73.18892445,72.85167235,52.54973315,50.70076731
216.867,,,81.62280811,72.9833537,72.04386789,52.19166434,50.46762422
216.934,,,81.69056806,72.78897785,73.41999555,52.03044046,50.83475484
217.067,,,81.93228932,72.93792756,72.60808272,52.742317,51.05086886
217.134,,,81.38019084,72.71527682,72.73257572,51.91094674,50.30007744
217.267,,,81.6665848,73.0187355,73.13220159,52.02514083,51.26776178
217.334,,,82.21651456,72.24182264,72.47321446,52.52870771,50.69476513
217.467,,,81.72505385,72.43295558,72.95207518,51.83305589,50.35464176
217.601,,,81.64991718,73.38181376,73.29382765,52.41993544,51.00398671
217.667,,,81.79218762,72.94350719,73.54028346,52.24851448,50.78779633
217.801,,,81.46777987,72.81484983,72.48542754,52.36259657,50.40297481
217.934,,,81.74410911,72.67843394,72.61846817,52.66420725,50.34967304
218.067,,,81.85678102,73.15345612,72.99898278,52.35735803,51.16545495
218.134,,,81.15184338,73.08120599,73.06147873,52.17095454,50.94279403
218.267,,,81.53724527,73.47824569,72.71309282,51.89019621,50.72175711
218.401,,,82.40158423,72.87594579,72.93544829,53.10592981,50.69678622
218.534,,,81.93738023,72.72392627,73.02316967,51.78644356,51.15393423
218.601,,,81.59715504,72.94350719,73.11241324,52.29509626,50.97801291
218.734,,,81.26207166,72.52407261,72.94802282,51.69289818,51.02491542
218.801,,,81.71210768,72.48554973,72.47321446,52.66276652,50.89763261
218.934,,,81.78718326,72.95507882,72.40661524,51.99392849,50.68181387
219.067,,,81.42698135,73.10099434,72.77486077,52.50809464,50.53802126
219.201,,,81.70656368,72.41714323,72.86733198,52.33642932,50.84663702
219.334,,,82.02054017,73.03173767,72.53981368,52.31029261,51.37644752
219.401,,,81.83525158,72.56257003,72.79917494,52.26944828,51.01646452
219.534,,,81.78669962,73.2455455,73.05851583,52.39865036,51.19210075
219.601,,,81.43590062,73.32629744,72.85716544,52.45038923,51.54643793
219.734,,,81.73119348,72.85167235,73.38577957,52.38818855,51.41247076
219.867,,,81.12229577,72.04386789,73.303648,51.87979549,51.29062504
219.934,,,82.12258736,73.41999555,73.0328933,52.11843676,51.44398855
220.067,,,81.98841655,72.60808272,73.26111858,52.54891861,51.6286815
220.134,,,81.24047604,72.73257572,73.24848804,52.53396662,51.94883835
220.267,,,81.89982462,73.13220159,73.07560091,52.21177341,50.67683497
220.334,,,82.3157923,72.47321446,73.3604625,52.62160655,50.40420172
220.467,,,82.16819678,72.95207518,72.89003741,52.77231262,51.01230525
220.601,,,81.39043374,73.29382765,72.85716544,52.20691669,51.33096028
220.667,,,81.36550358,73.54028346,72.89400832,53.27125187,50.52924963
220.801,,,81.29955091,72.48542754,73.00047951,52.41959944,50.63980881
221,,,81.35066359,72.61846817,72.45567629,52.91917505,51.55756156
221.067,,,81.60835503,72.99898278,72.72176263,52.61199492,50.66793606
221.201,,,81.16552774,73.06147873,73.49631331,53.40727576,51.21799818
221.267,,,81.37792539,72.71309282,73.08415363,53.21354137,50.81664649
221.467,,,81.50857329,72.93544829,73.51765438,52.75123627,50.55407797
221.534,,,81.50623147,73.02316967,72.69903683,52.66848361,50.92448714
221.667,,,81.90530244,73.11241324,72.91430576,52.53356953,50.54298998
221.801,,,81.44386279,72.94802282,73.9470875,53.34410272,51.13524552
221.867,,,81.94284277,72.47321446,73.42129882,53.12482725,51.13021571
222,,,82.20847602,72.40661524,73.55796417,52.45072523,50.77373016
222.067,,,81.68257025,72.77486077,73.56631834,52.87149363,50.32375524
222.201,,,82.14684552,72.86733198,72.87835379,53.10435672,51.4383631
222.334,,,82.19504112,72.53981368,73.79011963,52.72592429,50.98725291
222.467,,,82.03924924,72.79917494,72.96921117,53.3786496,51.37704824
222.534,,,81.88927118,73.05851583,72.96215008,52.27418791,50.8616501
222.667,,,81.6019354,72.85716544,73.27962402,52.26374647,51.10089718
222.734,,,81.89179627,73.38577957,73.34360652,53.12028617,51.15267169
222.867,,,82.26481707,73.303648,72.63785434,53.51353313,50.69283568
223,,,81.91586606,73.0328933,73.50926966,52.33617477,50.90947406
223.134,,,82.02338089,73.26111858,73.22857242,53.26505624,51.2144651
223.201,,,81.91878824,73.24848804,73.38444067,52.91782596,51.82592353
223.334,,,82.45781837,73.07560091,73.71515605,53.41599648,50.84758902
223.401,,,81.83022686,73.3604625,73.68656552,53.09301928,51.37261915
223.534,,,82.58659282,72.89003741,72.87283524,52.72118975,50.9372704
223.601,,,81.1597801,72.85716544,73.04143075,52.71539121,51.04909722
223.801,,,82.25678362,72.89400832,73.20451281,53.03090005,50.60221757
223.867,,,81.94577513,73.00047951,73.77696982,53.5777549,51.04584923
224.067,,,82.232612,72.45567629,73.27252221,53.34850635,50.78381525
224.134,,,81.96475912,72.72176263,73.41288355,53.33876236,51.20442074
224.267,,,82.10650519,73.49631331,73.68062444,53.12560107,51.7798152
224.401,,,82.22190583,73.08415363,73.21298916,53.02630297,50.94226967
224.467,,,82.3238512,73.51765438,73.58551615,52.98602372,50.49210129
224.601,,,82.1440608,72.69903683,73.94817187,53.41697394,51.15690223
224.667,,,81.53012818,72.91430576,73.56289726,52.97011465,50.72699056
224.801,,,82.72877671,73.9470875,73.67469862,52.5545746,51.01406161
224.867,,,81.65303281,73.42129882,73.88873046,53.53166694,51.45081037
225,,,81.82174541,73.55796417,73.39865956,52.56466478,50.87948354
225.067,,,82.44467875,73.56631834,73.85788466,53.05280113,51.7798152
225.267,,,82.33453192,72.87835379,73.21722989,53.0270106,51.25540615
225.334,,,82.2969865,73.79011963,72.93390574,52.85562528,50.55522851
225.467,,,82.20044257,72.96921117,72.9424941,52.98992845,51.8774944
225.534,,,82.91968056,72.96215008,74.32524503,52.90326597,51.12096044
225.734,,,82.38820024,73.27962402,72.77586368,53.30767729,50.98315982
225.801,,,82.15487388,73.34360652,72.87752397,53.67636064,50.6132852
225.934,,,82.63747642,72.63785434,73.34625379,52.93833722,50.64307717
226,,,82.17093569,73.50926966,73.54413727,53.58739199,51.12178008
226.134,,,81.78777889,73.22857242,73.26820003,52.85034601,51.58898262
226.267,,,81.81974468,73.38444067,73.01209695,53.49952805,52.11901203
226.334,,,82.25675816,73.71515605,73.37023195,53.3981325,51.75360722
226.467,,,82.22994946,73.68656552,73.72582149,53.5048786,51.80013301
226.601,,,82.45781837,72.87283524,73.35468942,53.60131052,51.57432591
226.734,,,82.07724776,73.04143075,73.81385343,53.37425106,51.84627188
226.801,,,83.1098055,73.20451281,73.97183439,53.2454868,51.69181382
226.934,,,81.92727478,73.77696982,73.52152347,53.54992802,51.6609222
227.067,,,82.02080998,73.27252221,73.11389469,53.13013198,51.68674328
227.134,,,82.32915084,73.41288355,73.32058035,53.58203126,51.33160682
227.267,,,82.2272971,73.68062444,73.17046992,53.4621099,51.31649193
227.401,,,82.92404856,73.21298916,73.2795222,53.24462643,52.08795242
227.467,,,81.68330334,73.58551615,73.82928905,53.42036957,51.98484632
227.601,,,81.30525272,73.94817187,73.69974588,53.80360782,52.32970932
227.667,,,82.30771303,73.56289726,73.55253726,52.45038923,51.81029954
227.867,,,82.67266984,73.67469862,74.23707564,53.11421781,51.15110369
227.934,,,83.41757108,73.88873046,73.53703037,53.10891308,51.00816126
228.067,,,82.47923581,73.39865956,74.51239688,52.31053188,51.8975322
228.201,,,81.91128425,73.85788466,73.82329196,53.10361345,51.91283546
228.267,,,82.67219639,73.21722989,73.33613307,53.13013198,52.3142737
228.401,,,81.98876783,72.93390574,74.03946198,53.4373681,51.95420925
228.467,,,82.12276554,72.9424941,74.00977182,53.06196476,51.43949838
228.601,,,81.78534544,74.32524503,74.01692454,52.61679565,51.54742557
228.734,,,82.30234722,72.77586368,73.61064486,52.68858759,51.93301581
228.801,,,82.80392865,72.87752397,73.86246139,52.68378687,51.82522099
228.934,,,82.88721077,73.34625379,73.51442675,53.41065612,51.97462887
229.067,,,82.42028313,73.54413727,73.32337526,52.95884338,51.46536526
229.201,,,82.73636216,73.26820003,73.15775793,52.97471682,52.50479064
229.267,,,82.36936899,73.01209695,73.69139679,52.53356953,51.41425258
229.401,,,82.41223441,73.37023195,73.82563887,53.69017736,51.71172944
229.534,,,82.25944616,73.72582149,74.11420665,52.89079325,52.60280584
229.601,,,82.42301185,73.35468942,74.09167939,52.32551951,51.53170994
229.734,,,82.59712081,73.81385343,74.54293722,52.69384141,51.04323759
229.801,,,82.94104709,73.97183439,73.83873268,53.72544715,52.14430874
230,,,82.62698915,73.52152347,73.20598917,53.0824302,51.94883835
230.067,,,82.25151453,73.11389469,74.27301743,52.91253651,52.29880753
230.201,,,82.68027056,73.32058035,74.07524595,52.83978238,51.80993809
230.267,,,83.07729498,73.17046992,73.65838736,52.50734119,51.08502883
230.401,,,82.20601711,73.2795222,74.68484112,52.4038889,52.74145155
230.534,,,82.49260453,73.82928905,74.34437665,53.31567001,51.97998959
230.601,,,82.98678378,73.69974588,73.88856755,52.44024306,52.08815096
230.734,,,82.43939948,73.55253726,74.36883845,52.24790357,52.02618956
230.867,,,82.49006417,74.23707564,74.33003557,52.50734119,52.18045417
231,,,82.85995406,73.53703037,73.90399808,52.78705588,52.35031222
231.201,,,83.00002013,74.51239688,74.16852151,52.69338831,51.97439469
231.334,,,83.04576701,73.82329196,73.86482866,52.72014102,51.68166764
231.401,,,82.39094424,73.33613307,73.9549835,52.90663106,52.2370243
231.534,,,82.98377506,74.03946198,73.77829854,52.3307326,52.42237398
231.667,,,82.0127969,74.00977182,73.76870728,53.15512832,52.02618956
231.801,,,82.85995406,74.01692454,73.87194574,52.78759042,52.47896957
231.867,,,82.19518367,73.61064486,74.48638236,53.07784838,52.24216612
232,,,82.19505639,73.86246139,74.61836917,53.17104249,52.08795242
232.067,,,83.10676114,73.51442675,73.93127515,52.93770594,52.05707099
232.201,,,82.14966079,73.32337526,73.90756681,52.43991724,51.88257512
232.334,,,83.2235516,73.15775793,73.80671598,52.69957886,52.09290078
232.401,,,83.00512631,73.69139679,74.29527996,52.52270554,52.25770356
232.534,,,82.92698601,73.82563887,73.20341317,52.81339622,52.81845149
232.601,,,83.09562224,74.11420665,74.40367551,52.89668343,52.08304479
232.734,,,82.51426633,74.09167939,74.23707564,52.4923332,52.00552048
232.801,,,83.06106518,74.54293722,73.92773697,53.20661774,51.76417085
232.934,,,82.95645217,73.83873268,73.87314211,54.01668256,52.14443601
233.134,,,83.05595391,73.20598917,74.24925818,52.97934446,52.00575976
233.267,,,82.67219639,74.27301743,74.36067773,52.75649517,52.39147218
233.334,,,83.07428626,74.07524595,73.72736913,53.34317618,52.38118347
233.467,,,82.45250856,73.65838736,73.62694084,53.23315153,52.22160904
233.534,,,82.38005989,74.68484112,74.04992379,53.02630297,52.36059584
233.667,,,82.57294919,74.34437665,73.11440378,52.46023504,51.73879269
233.801,,,82.50066343,73.88856755,74.04278634,53.10289054,52.23206067
233.867,,,82.61326407,74.36883845,73.76994946,52.55342915,51.96441652
234,,,82.90495766,74.33003557,74.28917597,53.27399587,52.1137124
234.134,,,82.72068217,73.90399808,73.69326516,53.04080186,51.72230834
234.201,,,83.30480244,74.16852151,73.43504935,53.27484096,52.36059584
234.334,,,82.85704715,73.86482866,73.80671598,53.70938026,52.12431166
234.467,,,82.46041983,73.9549835,74.54656195,53.46458408,52.16009564
234.601,,,83.2479014,73.77829854,74.22066257,53.83880634,52.08795242
234.734,,,83.11695314,73.76870728,73.88514646,53.40878267,52.22693922
234.801,,,83.43570998,73.87194574,73.62559175,53.12264326,51.94400708
234.934,,,82.82992281,74.48638236,74.39031698,52.71394539,52.81277004
235.067,,,82.82992281,74.61836917,73.96327658,52.5586626,52.70501085
235.134,,,82.6718553,73.93127515,73.6977197,53.46018045,51.65124948
235.267,,,82.42294058,73.90756681,74.12570191,53.25198279,52.21668614
235.334,,,82.75773887,73.80671598,74.14710408,53.43889537,52.24230866
235.467,,,82.92630892,74.29527996,73.38428285,52.69384141,51.40984385
235.601,,,82.84842825,73.20341317,74.33307484,53.0150317,52.35548458
235.734,,,83.0042965,74.40367551,73.90399808,53.68370682,52.63316291
235.801,,,83.23674722,74.23707564,73.78540036,52.90545506,52.07772479
235.934,,,82.96091689,73.92773697,74.11746483,53.51594113,52.36578857
236.067,,,82.35328173,73.87314211,74.08782558,54.23923148,51.9185271
236.201,,,83.01754303,74.24925818,73.34320943,53.30504021,52.42745979
236.267,,,82.66380658,74.36067773,73.88737628,53.3874925,52.13946729
236.401,,,82.83278899,73.72736913,74.24421818,53.90082374,52.01112048
236.534,,,83.12121931,73.62694084,73.85770648,52.95758084,52.27825045
236.734,,,82.93149146,74.04992379,73.92062498,53.8942412,52.39149255
236.801,,,83.36559294,73.11440378,73.44772571,53.12863525,52.55076152
236.934,,,82.55137394,74.04278634,73.90873772,53.83762525,51.55973537
237.067,,,82.60219135,73.76994946,74.50261217,53.67409519,52.0572899
237.134,,,83.21846578,74.28917597,73.9419406,53.28299659,52.50451064
237.267,,,82.16854805,73.69326516,74.26565089,53.3821776,51.74937668
237.401,,,82.57018992,73.43504935,74.55190231,53.2096621,51.73879269
237.534,,,83.01754303,73.80671598,74.70092328,52.79131697,51.83138607
237.601,,,82.80287483,74.54656195,75.04682483,53.63129595,51.50751796
237.734,,,82.32924247,74.22066257,74.63449715,52.77031189,51.97516851
237.867,,,82.99104996,73.88514646,74.4209235,54.12319448,51.93921653
237.934,,,82.88132568,73.62559175,74.30855704,53.80243182,51.62647714
238.067,,,82.73353161,74.39031698,73.94786641,53.54791202,51.46782926
238.201,,,82.71214981,73.96327658,74.02852671,53.46989899,51.73418542
238.267,,,82.55683648,73.6977197,74.24211055,54.05582144,51.99612267
238.401,,,83.5339339,74.12570191,74.47921437,53.4708408,51.73418542
238.467,,,82.78434394,74.14710408,75.07059936,53.58959635,52.09857205
238.601,,,82.96382889,73.38428285,73.91821698,53.55425019,51.73971923
238.734,,,83.11997713,74.33307484,75.15146839,53.82691398,52.22720395
238.867,,,82.80287483,73.90399808,74.26565089,53.51594113,51.99555758
238.934,,,83.27535665,73.78540036,74.4209235,53.05468476,51.7798152
239.067,,,82.40952605,74.11746483,74.75295234,54.15281846,52.09347096
239.134,,,83.23778068,74.08782558,74.44338457,53.18467084,52.09857205
239.267,,,82.07214667,73.34320943,74.41994605,53.57260291,51.51257323
239.401,,,82.99842159,73.88737628,73.74283021,53.44862918,52.22180759
239.534,,,83.27732683,74.24421818,74.73054217,53.31930492,52.24744539
239.667,,,82.94765508,73.85770648,74.1482088,53.43267938,52.15515237
239.734,,,82.57808083,73.92062498,74.36984136,53.20437265,52.20644833
239.867,,,82.15253715,73.44772571,73.61987976,53.61857887,52.53538698
239.934,,,82.61297389,73.90873772,74.02255508,53.69119554,51.52889467
240.067,,,82.96608925,74.50261217,74.73857562,53.61857887,52.02641865
240.201,,,83.50951283,73.9419406,74.58427028,53.16215886,51.61987424
240.334,,,83.0815408,74.26565089,74.33307484,53.4583579,51.7950421
240.401,,,83.35746277,74.55190231,74.29631342,53.33969909,52.80759768
240.534,,,83.31797771,74.70092328,74.40761078,53.96157861,52.37088456
240.667,,,83.84419403,75.04682483,74.96093108,54.12319448,52.82829221
240.801,,,83.14038148,74.63449715,74.32188503,53.21494137,52.36066203
240.867,,,82.96382889,74.4209235,74.60670081,52.93066013,51.83609516
